time,sst_coast,sst_offshore,sst_upwelling_dif
2023-09-30 09:00:00,287.55699999999996,293.621,-6.064000000000021
2023-10-01 09:00:00,286.741,293.56399999999996,-6.822999999999979
2023-10-02 09:00:00,286.736,293.395,-6.658999999999992
2023-10-03 09:00:00,287.142,293.20399999999995,-6.061999999999955
2023-10-04 09:00:00,288.594,293.142,-4.548000000000002
2023-10-05 09:00:00,288.63,292.909,-4.278999999999996
2023-10-06 09:00:00,288.495,292.76399999999995,-4.268999999999949
2023-10-07 09:00:00,288.637,293.03,-4.392999999999972
2023-10-08 09:00:00,288.95099999999996,293.12,-4.16900000000004
2023-10-09 09:00:00,288.35299999999995,293.111,-4.758000000000038
2023-10-10 09:00:00,287.82099999999997,292.941,-5.1200000000000045
2023-10-11 09:00:00,287.79999999999995,292.75199999999995,-4.951999999999998
2023-10-12 09:00:00,287.789,292.755,-4.966000000000008
2023-10-13 09:00:00,288.058,292.849,-4.790999999999997
2023-10-14 09:00:00,288.08,292.525,-4.444999999999993
2023-10-15 09:00:00,288.654,292.45599999999996,-3.801999999999964
2023-10-16 09:00:00,288.89,292.404,-3.51400000000001
2023-10-17 09:00:00,288.849,292.763,-3.9139999999999873
2023-10-18 09:00:00,288.798,293.03499999999997,-4.236999999999966
2023-10-19 09:00:00,288.87699999999995,292.979,-4.102000000000032
2023-10-20 09:00:00,289.13199999999995,292.882,-3.750000000000057
2023-10-21 09:00:00,289.215,292.568,-3.3530000000000086
2023-10-22 09:00:00,288.85299999999995,292.572,-3.719000000000051
2023-10-23 09:00:00,287.77599999999995,292.459,-4.68300000000005
2023-10-24 09:00:00,287.731,292.28799999999995,-4.5569999999999595
2023-10-25 09:00:00,287.39099999999996,292.332,-4.941000000000031
2023-10-26 09:00:00,287.26399999999995,292.51,-5.246000000000038
2023-10-27 09:00:00,286.577,292.565,-5.9879999999999995
2023-10-28 09:00:00,286.44899999999996,292.59299999999996,-6.1440000000000055
2023-10-29 09:00:00,286.38599999999997,292.57099999999997,-6.185000000000002
2023-10-30 09:00:00,286.277,292.525,-6.2479999999999905
2023-10-31 09:00:00,286.44599999999997,292.517,-6.071000000000026
2023-11-01 09:00:00,287.044,292.529,-5.485000000000014
2023-11-02 09:00:00,287.472,292.53099999999995,-5.058999999999969
2023-11-03 09:00:00,287.76,292.717,-4.956999999999994
2023-11-04 09:00:00,287.71299999999997,292.847,-5.1340000000000146
2023-11-05 09:00:00,288.28299999999996,292.72299999999996,-4.439999999999998
2023-11-06 09:00:00,288.15099999999995,292.652,-4.501000000000033
2023-11-07 09:00:00,287.93399999999997,292.736,-4.802000000000021
2023-11-08 09:00:00,287.928,292.767,-4.838999999999999
2023-11-09 09:00:00,287.89599999999996,292.643,-4.747000000000014
2023-11-10 09:00:00,287.714,292.32399999999996,-4.609999999999957
2023-11-11 09:00:00,287.57899999999995,292.125,-4.546000000000049
2023-11-12 09:00:00,287.104,292.017,-4.913000000000011
2023-11-13 09:00:00,287.089,291.94399999999996,-4.854999999999961
2023-11-14 09:00:00,287.128,291.89099999999996,-4.762999999999977
2023-11-15 09:00:00,287.23199999999997,291.60999999999996,-4.377999999999986
2023-11-16 09:00:00,287.22799999999995,291.34799999999996,-4.1200000000000045
2023-11-17 09:00:00,287.81699999999995,291.28299999999996,-3.466000000000008
2023-11-18 09:00:00,288.08799999999997,291.174,-3.0860000000000127
2023-11-19 09:00:00,288.012,291.152,-3.1399999999999864
2023-11-20 09:00:00,287.893,291.03099999999995,-3.137999999999977
2023-11-21 09:00:00,287.83299999999997,290.88399999999996,-3.0509999999999877
2023-11-22 09:00:00,287.464,290.758,-3.2939999999999827
2023-11-23 09:00:00,287.18199999999996,290.71999999999997,-3.538000000000011
2023-11-24 09:00:00,287.17699999999996,290.921,-3.744000000000028
2023-11-25 09:00:00,287.12,290.96799999999996,-3.8479999999999563
2023-11-26 09:00:00,287.125,290.72799999999995,-3.602999999999952
2023-11-27 09:00:00,287.077,290.253,-3.1759999999999877
2023-11-28 09:00:00,287.193,289.679,-2.48599999999999
2023-11-29 09:00:00,287.342,289.65,-2.3079999999999927
2023-11-30 09:00:00,286.957,289.631,-2.673999999999978
2023-12-01 09:00:00,286.863,289.70599999999996,-2.842999999999961
2023-12-02 09:00:00,286.762,289.91299999999995,-3.1509999999999536
2023-12-03 09:00:00,287.13199999999995,289.83,-2.698000000000036
2023-12-04 09:00:00,287.191,289.56699999999995,-2.3759999999999764
2023-12-05 09:00:00,287.025,289.315,-2.2900000000000205
2023-12-06 09:00:00,287.395,288.947,-1.552000000000021
2023-12-07 09:00:00,287.23699999999997,288.75399999999996,-1.516999999999996
2023-12-08 09:00:00,287.07599999999996,288.402,-1.3260000000000218
2023-12-09 09:00:00,287.238,288.65599999999995,-1.4179999999999495
2023-12-10 09:00:00,287.23699999999997,288.78799999999995,-1.5509999999999877
2023-12-11 09:00:00,287.17999999999995,288.404,-1.2240000000000464
2023-12-12 09:00:00,287.001,288.37,-1.3690000000000282
2023-12-13 09:00:00,287.13399999999996,288.48199999999997,-1.3480000000000132
2023-12-14 09:00:00,286.71999999999997,288.75,-2.0300000000000296
2023-12-15 09:00:00,287.106,288.88399999999996,-1.7779999999999632
2023-12-16 09:00:00,287.657,288.664,-1.007000000000005
2023-12-17 09:00:00,287.832,288.69899999999996,-0.8669999999999618
2023-12-18 09:00:00,287.71299999999997,288.71099999999996,-0.9979999999999905
2023-12-19 09:00:00,287.548,288.71799999999996,-1.169999999999959
2023-12-20 09:00:00,286.633,288.219,-1.5860000000000127
2023-12-21 09:00:00,286.558,288.397,-1.8389999999999986
2023-12-22 09:00:00,286.77799999999996,288.447,-1.6690000000000396
2023-12-23 09:00:00,286.919,288.58799999999997,-1.6689999999999827
2023-12-24 09:00:00,286.989,288.57899999999995,-1.589999999999975
2023-12-25 09:00:00,286.952,288.67199999999997,-1.7199999999999704
2023-12-26 09:00:00,286.78799999999995,288.63599999999997,-1.8480000000000132
2023-12-27 09:00:00,286.866,288.135,-1.2690000000000055
2023-12-28 09:00:00,286.513,287.52599999999995,-1.0129999999999768
2023-12-29 09:00:00,286.38899999999995,287.47999999999996,-1.0910000000000082
2023-12-30 09:00:00,286.256,287.505,-1.2490000000000236
2023-12-31 09:00:00,286.59499999999997,287.476,-0.8810000000000286
2024-01-01 09:00:00,286.63199999999995,287.40799999999996,-0.7760000000000105
2024-01-02 09:00:00,286.52099999999996,287.188,-0.66700000000003
