,amplitude,smoothed_amplitude,amplitude_log
2024-03-15 14:00:00,359.5126479704925,395.36643932862444,0.5298716913012188
2024-03-15 14:30:00,472.28634868046316,408.76498318623476,0.5300449932310153
2024-03-15 15:00:00,695.9686327465563,477.5368051467892,0.5309270262018414
2024-03-15 15:30:00,761.7132906831731,572.3702300201712,0.5321232413739195
2024-03-15 16:00:00,872.3099094281467,700.5695453845847,0.5337047589310746
2024-03-15 16:30:00,847.8636041786319,794.4638592591269,0.5348381945336742
2024-03-15 17:00:00,667.1653184371985,787.2630306817874,0.5347519947727158
2024-03-15 17:30:00,797.9759833949337,796.3287038597276,0.5348604988615128
2024-03-15 18:00:00,783.6049483896561,774.152463600105,0.5345947445939679
2024-03-15 18:30:00,851.559381431717,775.0764079133762,0.5346058394986435
2024-03-15 19:00:00,636.3039197693116,767.3610582464045,0.5345131315404844
2024-03-15 19:30:00,1145.4754571354003,854.2359266815212,0.5355491605457336
2024-03-15 20:00:00,941.9310311791123,893.8174473788853,0.5360155537475162
2024-03-15 20:30:00,1155.3034514937563,969.753464894395,0.536900684483079
2024-03-15 21:00:00,1299.020624846515,1135.432641163696,0.5387894299357192
2024-03-15 21:30:00,1070.9216427795711,1116.7941875747385,0.5385797795497466
2024-03-15 22:00:00,1009.4414545592474,1133.6717934197723,0.5387696535078421
2024-03-15 22:30:00,786.1508564311515,1041.383644654121,0.5377242858777271
2024-03-15 23:00:00,482.34149825065657,837.2138630051566,0.535347512189365
2024-03-15 23:30:00,490.7624085185274,692.1740544398956,0.5336024049332087
2024-03-16 00:00:00,570.9545146616465,582.5523194654954,0.532250325682602
2024-03-16 00:30:00,518.2169278020776,515.5688373082269,0.53140951104871
2024-03-16 01:00:00,625.4286087481455,551.3406149325991,0.5318599461709116
2024-03-16 01:30:00,635.0469890830041,587.4117600737184,0.5323108861419114
2024-03-16 02:00:00,640.1992105023376,604.7229340338911,0.5325261497026665
2024-03-16 02:30:00,605.769477428724,626.6110714405527,0.5327972700732267
2024-03-16 03:00:00,561.8380410329022,610.7134295117419,0.532600468800195
2024-03-16 03:30:00,511.26161085489946,579.7670849547158,0.5322155883962786
2024-03-16 04:00:00,469.37155106913923,537.0601700964161,0.5316805173049632
2024-03-16 04:30:00,450.98324560751746,498.36361214111446,0.5311917022453595
2024-03-16 05:00:00,641.1831566146807,518.199891036559,0.5314427519219133
2024-03-16 05:30:00,433.8543672454237,498.8480801341901,0.5311978457482338
2024-03-16 06:00:00,473.3556125839468,499.844095512892,0.5312104742483647
2024-03-16 06:30:00,370.0216896672943,479.60370652783627,0.5309533434505694
2024-03-16 07:00:00,327.1899853486486,401.10541371132825,0.529945980271211
2024-03-16 07:30:00,221.12175197692602,347.9222598942038,0.5292541359356968
2024-03-16 08:00:00,164.38302293753978,270.6791124826021,0.5282354578727273
2024-03-16 08:30:00,209.75887825502443,230.6134096295346,0.5277004583717211
2024-03-16 09:00:00,188.11679635270735,195.84511238054927,0.5272324533651723
2024-03-16 09:30:00,224.97557468369644,196.8085680572419,0.52724546947612
2024-03-16 10:00:00,224.17058163430337,211.75545773143278,0.5274470526403572
2024-03-16 10:30:00,201.29837519926784,209.64033196749364,0.5274185662005754
2024-03-16 11:00:00,257.3356544439064,226.9450464902934,0.527651244809248
2024-03-16 11:30:00,258.91586145731503,235.43011818369803,0.5277650189479487
2024-03-16 12:00:00,195.4435375964875,228.24835717424406,0.5276687340402023
2024-03-16 12:30:00,305.094422819811,254.19736907937983,0.5280159306553115
2024-03-16 13:00:00,243.96099350604538,250.8537038449146,0.5279713007092426
2024-03-16 13:30:00,288.8777018232331,258.3441639363941,0.5280712362124483
2024-03-16 14:00:00,293.0101684425219,282.73582164790275,0.5283955590902522
2024-03-16 14:30:00,410.13739780505017,308.99656539421255,0.5287428623340834
2024-03-16 15:00:00,580.0067229538846,393.0079977561723,0.5298411364903121
2024-03-16 15:30:00,911.3481846316702,548.6256184582816,0.5318258728254657
2024-03-16 16:00:00,886.4979424412857,696.9975619579725,0.5336612314310927
2024-03-16 16:30:00,960.3208398676836,834.5434224736309,0.535315818222384
2024-03-16 17:00:00,845.6909159941467,900.9644707336965,0.5360993980288038
2024-03-16 17:30:00,814.493285957812,876.7507460652319,0.5358148818418015
2024-03-16 18:00:00,418.1396897463565,759.6611828914995,0.5344204721624051
2024-03-16 18:30:00,448.206334180256,631.6325564696427,0.5328593038025371
2024-03-16 19:00:00,558.7282534495928,559.8918908335042,0.5319671438444077
2024-03-16 19:30:00,683.1348879515597,527.0522913319411,0.5315544639364712
2024-03-16 20:00:00,702.7395250978587,598.2022501698167,0.532445152381035
2024-03-16 20:30:00,760.7285946784394,676.3328152943625,0.533408817864456
2024-03-16 21:00:00,653.6777152569409,700.0701807461996,0.5336986755932086
2024-03-16 21:30:00,502.9083545034084,655.0135473841617,0.5331473363300612
2024-03-16 22:00:00,267.85642349749577,546.292771984071,0.5317965806311353
2024-03-16 22:30:00,537.0295524379367,490.36801142394535,0.5310902232658963
2024-03-16 23:00:00,314.381233728583,405.5438910418559,0.5300033742555909
2024-03-16 23:30:00,298.13738289133494,354.3511481388375,0.5293381757177763
2024-03-17 00:00:00,340.1512535961717,372.4248556635065,0.5295738351810614
2024-03-17 00:30:00,371.72908278709116,331.0997382507951,0.5290336919563318
2024-03-17 01:00:00,464.1906506018476,368.55209246911124,0.5295234137708547
2024-03-17 01:30:00,457.8015626697709,408.4681374137202,0.5300411589160587
2024-03-17 02:00:00,475.63762457190927,442.33973015765457,0.5304771619978546
2024-03-17 02:30:00,406.1691998249539,450.9497594171203,0.5305875089741015
2024-03-17 03:00:00,448.34771550468906,446.98902564283065,0.5305367720285195
2024-03-17 03:30:00,370.56540000017503,425.1799849754317,0.5302566580255209
2024-03-17 04:00:00,286.70594915774933,377.9470661218917,0.5296456612488086
2024-03-17 04:30:00,84.99180545838857,297.65271753025036,0.5285930746316111
2024-03-17 05:00:00,551.3920994509517,323.41381351681605,0.5289327153857744
2024-03-17 05:30:00,229.42973393673742,288.12989700095665,0.5284670544722578
2024-03-17 06:00:00,244.10698056888035,277.4801548537394,0.528325819450656
