,amplitude,smoothed_amplitude,amplitude_log
2023-06-25 02:30:00,-312.0370476404392,-280.05776845909236,0.9116586789752513
2023-06-25 03:00:00,-356.48708365392935,-307.4243303820476,0.9089402646919217
2023-06-25 03:30:00,-276.94942990183364,-307.02318069070714,0.9089805346587991
2023-06-25 04:00:00,-234.77187830569392,-295.061359875474,0.9101755187804745
2023-06-25 04:30:00,-337.4055817200713,-301.40349339538204,0.9095433387693653
2023-06-25 05:00:00,-469.07398717732383,-329.5502192762307,0.9066991511188599
2023-06-25 05:30:00,-641.128320632063,-420.594941958788,0.8970378730333808
2023-06-25 06:00:00,-546.9438420347777,-498.637932891059,0.8881289422306471
2023-06-25 06:30:00,-468.1856848243531,-531.3329586671294,0.8842029269863442
2023-06-25 07:00:00,-431.72686900243883,-521.9961791234082,0.885336499827886
2023-06-25 07:30:00,-466.804644618327,-478.41526011997416,0.8904979973863243
2023-06-25 08:00:00,-470.403602117308,-459.2802001406067,0.8926997357833563
2023-06-25 08:30:00,-444.132673346637,-453.2669472711777,0.8933838436630136
2023-06-25 09:00:00,-451.033138577498,-458.0935146649425,0.8928350327264201
2023-06-25 09:30:00,-417.94307301514726,-445.8781217641476,0.8942194397485773
2023-06-25 10:00:00,-376.23158976396576,-422.335118675812,0.8968458756233695
2023-06-25 10:30:00,-495.0929246509561,-435.0751815018918,0.8954313413562802
2023-06-25 11:00:00,-440.0544324618815,-432.3305049729877,0.8957374158643525
2023-06-25 11:30:00,-472.0993516144364,-445.8695746228099,0.8942204031666406
2023-06-25 12:00:00,-480.46941308550856,-471.92903045319565,0.8912485996132049
2023-06-25 12:30:00,-540.8168881032232,-483.3600213162624,0.8899227878881228
2023-06-25 13:00:00,-452.42594813479184,-486.45290023449,0.8895616758105616
2023-06-25 13:30:00,-458.5648330571243,-483.069270595162,0.8899566821226741
2023-06-25 14:00:00,-434.04980528236683,-471.4643686443766,0.8913022017976149
2023-06-25 14:30:00,-443.4930180731627,-447.1334011368614,0.8940778676879533
2023-06-25 15:00:00,-438.5118659905508,-443.65488060080116,0.894469793864288
2023-06-25 15:30:00,-501.9423236024084,-454.49925323712216,0.893243947662447
2023-06-25 16:00:00,-467.3613503719576,-462.82713950951984,0.8922944805878055
2023-06-25 16:30:00,-435.38254943660206,-460.79952235037973,0.8925263038044732
2023-06-25 17:00:00,-374.6948380604756,-444.8452653678609,0.8943358086272237
2023-06-25 17:30:00,-335.90089928714457,-403.33490928904496,0.8989266822442258
2023-06-25 18:00:00,-327.09915739350504,-368.26936104443183,0.9026797432102268
2023-06-25 18:30:00,-304.7871267167432,-335.62050536446714,0.906077332057544
2023-06-25 19:00:00,-308.8612541675293,-319.1621093912305,0.9077562726460896
2023-06-25 19:30:00,-248.88497204185336,-297.4081275799077,0.9099419603829388
2023-06-25 20:00:00,-223.8178962386867,-271.58781229120314,0.9124883921670112
2023-06-25 20:30:00,-222.93996208380435,-251.12602113296842,0.914470772952237
2023-06-25 21:00:00,-192.9712005076872,-222.15350771800792,0.9172258858391766
2023-06-25 21:30:00,-162.25849076441435,-200.49688739864814,0.9192470219670055
2023-06-25 22:00:00,-186.43535746650676,-191.15125270560316,0.9201093961508579
2023-06-25 22:30:00,-188.60224105292954,-182.56682244788448,0.9208964117267153
2023-06-25 23:00:00,-179.31313202024572,-179.1523053260241,0.9212081042735981
2023-06-25 23:30:00,-186.43358841859185,-185.19607973956846,0.920655879756201
2023-06-26 00:00:00,-231.36937315060783,-196.42958366059372,0.9196230535569089
2023-06-26 00:30:00,-249.71408834512056,-211.70754548364147,0.9182047800569828
2023-06-26 01:00:00,-273.9550377827616,-235.36802192427047,0.9159766602540798
2023-06-26 01:30:00,-298.71018500470285,-263.43717107079823,0.913281748631579
2023-06-26 02:00:00,-297.9364782758002,-280.0789473520963,0.9116565975031548
2023-06-26 02:30:00,-309.9445131454905,-295.1365535521888,0.910168041892354
2023-06-26 03:00:00,-362.96217421887326,-317.3883376612167,0.9079359016232175
2023-06-26 03:30:00,-394.63034853286274,-341.36837854325665,0.9054857251914501
2023-06-26 04:00:00,-360.44042645093134,-356.9943655870394,0.903863355492055
2023-06-26 04:30:00,-318.25363889220216,-359.07164702371733,0.9036461151364851
2023-06-26 05:00:00,-330.47074016503103,-350.9487885102568,0.9044934942621797
2023-06-26 05:30:00,-371.0698755216662,-345.05867025745766,0.9051044421261278
2023-06-26 06:00:00,-486.82970793559167,-376.65599062862276,0.9017921449415625
2023-06-26 06:30:00,-533.9159661325392,-430.571572438707,0.89593317799533
2023-06-26 07:00:00,-617.1315620817586,-502.23677791788896,0.88770267987911
2023-06-26 07:30:00,-891.3771352768771,-632.3135928566917,0.8712506376407356
2023-06-26 08:00:00,-1079.9663873613392,-780.5977627131285,0.8494659920428301
2023-06-26 08:30:00,-1199.5026256751157,-946.9944275987726,0.8195444371351757
2023-06-26 09:00:00,-1067.385021397601,-1059.5577924277331,0.7943950674159368
2023-06-26 09:30:00,-814.6960169954807,-1040.387512857384,0.7990448284886128
2023-06-26 10:00:00,-1024.3995095402026,-1026.4957934021,0.8023111505321799
2023-06-26 10:30:00,-1015.7054382322543,-980.5464965413846,0.8125539502901018
2023-06-26 11:00:00,-980.0142109758634,-958.7037939359502,0.8171482094154194
2023-06-26 11:30:00,-1124.5835590251852,-1036.1756794433763,0.8000440334612071
