datetime,arrival,departure,balance
2024-01-11 03:00:00,5.569479253689782e-05,0.0016579998492727412,0.40389942467504797
2024-01-11 03:30:00,2.784739626844891e-05,0.0009420453689049668,0.40421904964841254
2024-01-11 04:00:00,0.0,0.00022609088853719196,0.4045386746217771
2024-01-11 04:30:00,0.03316624895572264,0.0016956816640289396,0.42499467291711057
2024-01-11 05:00:00,0.06633249791144528,0.0031652724395206874,0.4454506712124441
2024-01-11 05:30:00,0.1429406850459482,0.00870449920868189,0.4916897506925208
2024-01-11 06:00:00,0.21954887218045113,0.014243725977843093,0.5379288301725975
2024-01-11 06:30:00,0.3130325814536341,0.02973095184264074,0.5902407841466013
2024-01-11 07:00:00,0.40651629072681705,0.04521817770743839,0.6425527381206052
2024-01-11 07:30:00,0.5526315789473685,0.05991408546235587,0.7287982101001491
2024-01-11 08:00:00,0.6987468671679198,0.07460999321727334,0.8150436820796931
2024-01-11 08:30:00,0.6319966583124478,0.06330544879041375,0.7778073726827189
2024-01-11 09:00:00,0.5652464494569758,0.052000904363554146,0.7405710632857447
2024-01-11 09:30:00,0.38880534670008354,0.049287813701107845,0.629341572554869
2024-01-11 10:00:00,0.2123642439431913,0.046574723038661545,0.5181120818239932
2024-01-11 10:30:00,0.17284878863826234,0.046461677594392944,0.4929682505859791
2024-01-11 11:00:00,0.13333333333333333,0.04634863215012435,0.46782441934796504
2024-01-11 11:30:00,0.11720969089390142,0.06703594845127742,0.4477945876837844
2024-01-11 12:00:00,0.1010860484544695,0.08772326475243047,0.4277647560196037
2024-01-11 12:30:00,0.08579782790309107,0.09620167307257517,0.4140208821649265
2024-01-11 13:00:00,0.07050960735171262,0.10468008139271988,0.4002770083102493
2024-01-11 13:30:00,0.07142857142857142,0.14153289622428217,0.3834966972086086
2024-01-11 14:00:00,0.07234753550543024,0.17838571105584444,0.36671638610696783
2024-01-11 14:30:00,0.07109440267335004,0.2552566131584897,0.32969316002557
2024-01-11 15:00:00,0.06984126984126984,0.332127515261135,0.2926699339441722
2024-01-11 15:30:00,0.0796157059314954,0.47252995704273115,0.23274025143831237
2024-01-11 16:00:00,0.08939014202172096,0.6129323988243274,0.17281056893245259
2024-01-11 16:30:00,0.09523809523809523,0.7381867510739317,0.11751544854037929
2024-01-11 17:00:00,0.1010860484544695,0.8634411033235361,0.06222032814830599
2024-01-11 17:30:00,0.08220551378446116,0.7125254352249605,0.12129767739186022
2024-01-11 18:00:00,0.0633249791144528,0.5616097671263848,0.18037502663541444
2024-01-11 18:30:00,0.04711779448621554,0.40990278091792903,0.24152993820583848
2024-01-11 19:00:00,0.030910609857978277,0.2581957947094732,0.30268484977626253
2024-01-11 19:30:00,0.022723475355054302,0.19025548270404702,0.32948007670999363
2024-01-11 20:00:00,0.014536340852130326,0.12231517069862084,0.3562753036437247
2024-01-11 20:30:00,0.014619883040935672,0.1037757178385711,0.3650649904112508
2024-01-11 21:00:00,0.014703425229741019,0.08523626497852137,0.3738546771787769
2024-01-11 21:30:00,0.013032581453634085,0.0728012661089758,0.3786490517792457
2024-01-11 22:00:00,0.011361737677527151,0.06036626723943025,0.38344342637971446
2024-01-11 22:30:00,0.00910609857978279,0.04849649559122767,0.3875985510334541
2024-01-11 23:00:00,0.00685045948203843,0.036626723943025095,0.3917536756871937
2024-01-11 23:30:00,0.004093567251461989,0.02780917929007461,0.3941508629874281
2024-01-12 00:00:00,0.0013366750208855473,0.018991634637124125,0.3965480502876625
2024-01-12 00:30:00,0.007435254803675856,0.017431607506217497,0.40117195823567015
2024-01-12 01:00:00,0.013533834586466165,0.015871580375310876,0.40579586618367786
2024-01-12 01:30:00,0.019632414369256473,0.01431155324440425,0.41041977413168546
2024-01-12 02:00:00,0.025730994152046785,0.012751526113497625,0.41504368207969317
2024-01-12 02:30:00,0.03182957393483709,0.011191498982591001,0.4196675900277008
2024-01-12 03:00:00,0.0379281537176274,0.009631471851684377,0.42429149797570853
2024-01-12 03:30:00,0.04402673350041771,0.008071444720777752,0.4289154059237162
2024-01-12 04:00:00,0.05012531328320802,0.006511417589871128,0.43353931387172384
2024-01-12 04:30:00,0.05622389306599833,0.0049513904589645035,0.43816322181973155
2024-01-12 05:00:00,0.06232247284878864,0.003391363328057879,0.4427871297677392
2024-01-12 05:30:00,0.10994152046783626,0.008591453764413294,0.4707010441082463
2024-01-12 06:00:00,0.15756056808688387,0.013791544200768708,0.4986149584487535
2024-01-12 06:30:00,0.189640768588137,0.022043861632376215,0.5151821862348178
2024-01-12 07:00:00,0.22172096908939015,0.03029617906398372,0.5317494140208822
