Datetime,m,sec,sec.1,degC,degC.1,deg,degC.1_rolling
2024-02-09 01:00:00,0.25671140939597314,0.6344200962052379,0.37520525451559933,0.37162162162162166,0.41836734693877553,0.8174603174603174,0.33887801696020864
2024-02-09 01:30:00,0.2550335570469799,0.40619989310529125,0.36781609195402304,0.37162162162162166,0.41836734693877553,0.9047619047619048,0.33822570123939977
2024-02-09 02:00:00,0.2684563758389262,0.6344200962052379,0.3866995073891626,0.37162162162162166,0.4081632653061225,0.7698412698412699,0.3372472276581865
2024-02-09 02:30:00,0.2550335570469799,0.6344200962052379,0.3875205254515599,0.37162162162162166,0.3877551020408164,0.7936507936507936,0.33561643835616434
2024-02-09 03:00:00,0.2634228187919463,0.6344200962052379,0.37520525451559933,0.27702702702702703,0.3877551020408164,0.7301587301587301,0.3339856490541422
2024-02-09 03:30:00,0.2483221476510067,0.576162479957242,0.4055829228243022,0.2364864864864865,0.3877551020408164,0.7619047619047619,0.3323548597521201
2024-02-09 04:00:00,0.24496644295302014,0.5248530197755211,0.40804597701149425,0.22297297297297292,0.3775510204081634,0.746031746031746,0.33007175472928896
2024-02-09 04:30:00,0.25671140939597314,0.6344200962052379,0.4195402298850575,0.20945945945945946,0.3775510204081634,0.7142857142857143,0.3277886497064578
2024-02-09 05:00:00,0.22818791946308722,0.5248530197755211,0.3735632183908046,0.20270270270270271,0.3775510204081634,0.7619047619047619,0.32550554468362686
2024-02-09 05:30:00,0.23322147651006706,0.6344200962052379,0.4154351395730706,0.19594594594594597,0.3877551020408164,0.7619047619047619,0.32354859752120024
2024-02-09 06:00:00,0.22986577181208048,0.5248530197755211,0.4343185550082102,0.20945945945945946,0.3877551020408164,0.7380952380952381,0.3215916503587736
2024-02-09 06:30:00,0.2231543624161074,0.6344200962052379,0.4244663382594418,0.20945945945945946,0.3877551020408164,0.7222222222222222,0.3193085453359426
2024-02-09 07:00:00,0.21812080536912748,0.576162479957242,0.4154351395730706,0.1824324324324324,0.3877551020408164,0.7380952380952381,0.3170254403131115
2024-02-09 07:30:00,0.2063758389261745,0.576162479957242,0.3908045977011495,0.19594594594594597,0.3877551020408164,0.7698412698412699,0.31474233529028056
2024-02-09 08:00:00,0.22483221476510065,0.576162479957242,0.4211822660098522,0.19594594594594597,0.3877551020408164,0.7777777777777778,0.31245923026744943
2024-02-09 08:30:00,0.2147651006711409,0.4804917156600748,0.3916256157635468,0.1824324324324324,0.3877551020408164,0.7936507936507936,0.31017612524461835
2024-02-09 09:00:00,0.2231543624161074,0.576162479957242,0.41215106732348117,0.17567567567567566,0.3877551020408164,0.7619047619047619,0.30789302022178733
2024-02-09 09:30:00,0.21812080536912748,0.576162479957242,0.4014778325123153,0.1824324324324324,0.39795918367346944,0.753968253968254,0.3059360730593607
2024-02-09 10:00:00,0.22818791946308722,0.576162479957242,0.4047619047619048,0.1824324324324324,0.39795918367346944,0.8174603174603174,0.30397912589693415
2024-02-09 10:30:00,0.23322147651006706,0.576162479957242,0.42282430213464695,0.17567567567567566,0.3877551020408164,0.7857142857142857,0.3020221787345075
2024-02-09 11:00:00,0.21644295302013425,0.6344200962052379,0.4195402298850575,0.17567567567567566,0.3775510204081634,0.7936507936507936,0.2997390737116764
2024-02-09 11:30:00,0.2432885906040268,0.576162479957242,0.44252873563218387,0.1621621621621622,0.3673469387755102,0.753968253968254,0.2984344422700587
2024-02-09 12:00:00,0.21644295302013425,0.6344200962052379,0.4400656814449918,0.1621621621621622,0.3877551020408164,0.7380952380952381,0.2990867579908677
2024-02-09 12:30:00,0.20469798657718125,0.576162479957242,0.44745484400656815,0.15540540540540534,0.3877551020408164,0.7301587301587301,0.29908675799086754
2024-02-09 13:00:00,0.19630872483221476,0.576162479957242,0.4490968801313629,0.16891891891891894,0.4081632653061225,0.7222222222222222,0.2997390737116765
2024-02-09 13:30:00,0.19966442953020133,0.6344200962052379,0.4252873563218391,0.16891891891891894,0.4081632653061225,0.7380952380952381,0.30006523157208087
2024-02-09 14:00:00,0.19798657718120807,0.6344200962052379,0.40394088669950745,0.15540540540540534,0.39795918367346944,0.7698412698412699,0.30006523157208087
2024-02-09 14:30:00,0.2063758389261745,0.576162479957242,0.4211822660098522,0.1621621621621622,0.39795918367346944,0.7619047619047619,0.30006523157208087
2024-02-09 15:00:00,0.18288590604026844,0.5248530197755211,0.4170771756978653,0.14189189189189189,0.39795918367346944,0.746031746031746,0.3007175472928897
2024-02-09 15:30:00,0.17114093959731544,0.576162479957242,0.39408866995073893,0.15540540540540534,0.39795918367346944,0.7301587301587301,0.3010437051532942
2024-02-09 16:00:00,0.15939597315436244,0.576162479957242,0.39326765188834156,0.14189189189189189,0.39795918367346944,0.7619047619047619,0.30136986301369867
2024-02-09 16:30:00,0.15100671140939598,0.576162479957242,0.3973727422003285,0.1824324324324324,0.39795918367346944,0.7301587301587301,0.30136986301369867
