time,sst_at_location,sst_offshore,sst_upwelling_dif
2024-05-13 09:00:00,285.109,286.916,-1.8070000000000164
2024-05-14 09:00:00,285.37899999999996,287.53799999999995,-2.158999999999992
2024-05-15 09:00:00,285.378,287.575,-2.1970000000000027
2024-05-16 09:00:00,285.405,287.606,-2.201000000000022
2024-05-17 09:00:00,285.53799999999995,287.575,-2.0370000000000346
2024-05-18 09:00:00,285.50899999999996,287.52,-2.011000000000024
2024-05-19 09:00:00,285.308,287.387,-2.0790000000000077
2024-05-20 09:00:00,285.13599999999997,287.313,-2.177000000000021
2024-05-21 09:00:00,285.4,287.19899999999996,-1.7989999999999782
2024-05-22 09:00:00,285.311,287.352,-2.040999999999997
2024-05-23 09:00:00,284.88399999999996,287.28099999999995,-2.3969999999999914
2024-05-24 09:00:00,283.495,287.359,-3.863999999999976
2024-05-25 09:00:00,283.741,287.42699999999996,-3.6859999999999786
2024-05-26 09:00:00,284.05899999999997,287.50399999999996,-3.444999999999993
2024-05-27 09:00:00,283.969,288.791,-4.822000000000003
2024-05-28 09:00:00,284.25,288.693,-4.442999999999984
2024-05-29 09:00:00,284.37,288.74399999999997,-4.373999999999967
2024-05-30 09:00:00,284.238,288.943,-4.704999999999984
2024-05-31 09:00:00,283.995,289.12899999999996,-5.133999999999958
2024-06-01 09:00:00,284.075,289.126,-5.050999999999988
2024-06-02 09:00:00,284.06699999999995,289.18199999999996,-5.115000000000009
2024-06-03 09:00:00,284.048,289.69,-5.641999999999996
2024-06-04 09:00:00,284.47499999999997,289.645,-5.170000000000016
2024-06-05 09:00:00,284.57399999999996,290.116,-5.54200000000003
2024-06-06 09:00:00,284.597,290.366,-5.7690000000000055
2024-06-07 09:00:00,284.71299999999997,290.491,-5.77800000000002
2024-06-08 09:00:00,285.068,290.63,-5.562000000000012
2024-06-09 09:00:00,285.68399999999997,290.655,-4.971000000000004
2024-06-10 09:00:00,286.087,290.64099999999996,-4.553999999999974
2024-06-11 09:00:00,286.063,290.56199999999995,-4.498999999999967
2024-06-12 09:00:00,285.82,290.54699999999997,-4.726999999999975
2024-06-13 09:00:00,285.378,290.59799999999996,-5.21999999999997
2024-06-14 09:00:00,285.37,290.86499999999995,-5.494999999999948
2024-06-15 09:00:00,285.42499999999995,290.628,-5.203000000000031
2024-06-16 09:00:00,284.082,290.342,-6.259999999999991
2024-06-17 09:00:00,284.145,290.361,-6.216000000000008
2024-06-18 09:00:00,284.113,290.679,-6.565999999999974
2024-06-19 09:00:00,284.024,291.45099999999996,-7.426999999999964
2024-06-20 21:00:00,283.902,291.577,-7.675000000000011
