time,sst_SanPablo,sst_Alameda,sst_SanGregorio,sst_Farallones
2023-06-21 15:00:00,0.6900855088271481,0.6988918542293846,0.5580977152201685,0.5419211019174508
2023-06-21 15:30:00,0.6893736188714457,0.6988406106321002,0.5578823775398546,0.5416388479756431
2023-06-21 16:00:00,0.6884753064385274,0.6987759478844674,0.5576106494252038,0.5412826802517766
2023-06-21 16:30:00,0.6873505972816116,0.6986949885414715,0.5572704391736922,0.5408367495424251
2023-06-21 17:00:00,0.6859561625338996,0.698594613684264,0.5568486403527982,0.540283876586454
2023-06-21 17:30:00,0.6842481656156708,0.6984716678475662,0.556331992953283,0.5396066808219913
2023-06-21 18:00:00,0.6821869149858107,0.6983232939362157,0.5557084907874997,0.5387894251342671
2023-06-21 18:30:00,0.6797434383265907,0.6981474064512249,0.5549693700968888,0.537820622423602
2023-06-21 19:00:00,0.676907516448703,0.6979432697901071,0.5541115397063289,0.5366962209310953
2023-06-21 19:30:00,0.6736958476292539,0.6977120859360911,0.5531400506328042,0.5354228412790736
2023-06-21 20:00:00,0.6701581065658441,0.6974574305966,0.5520699288421484,0.5340201787576493
2023-06-21 20:30:00,0.6663782434237766,0.697185346711878,0.5509265681943446,0.5325215183779152
2023-06-21 21:00:00,0.6624690338563215,0.6969039521519883,0.5497440818937951,0.5309715740347933
2023-06-21 21:30:00,0.6585598242888664,0.6966225575920986,0.5485615955932455,0.5294216296916714
2023-06-21 22:00:00,0.6547799611467989,0.6963504737073766,0.5474182349454416,0.5279229693119373
2023-06-21 22:30:00,0.6512422200833891,0.6960958183678855,0.5463481131547858,0.526520306790513
2023-06-21 23:00:00,0.64803055126394,0.6958646345138695,0.5453766240812612,0.5252469271384913
2023-06-21 23:30:00,0.6451946293860523,0.6956604978527517,0.5445187936907012,0.5241225256459846
2023-06-22 00:00:00,0.6427511527268323,0.6954846103677609,0.5437796730000903,0.5231537229353195
2023-06-22 00:30:00,0.6406899020969722,0.6953362364564104,0.5431561708343071,0.5223364672475953
2023-06-22 01:00:00,0.6389819051787434,0.6952132906197126,0.5426395234347918,0.5216592714831325
2023-06-22 01:30:00,0.6375874704310314,0.6951129157625051,0.5422177246138978,0.5211063985271615
2023-06-22 02:00:00,0.6364627612741156,0.6950319564195092,0.5418775143623863,0.52066046781781
2023-06-22 02:30:00,0.6355644488411973,0.6949672936718764,0.5416057862477355,0.5203043000939435
2023-06-22 03:00:00,0.6348525588854949,0.694916050074592,0.5413904485674216,0.5200220461521358
2023-06-22 03:30:00,0.6342918978799196,0.694875692310653,0.5412208557259774,0.5197997522743056
2023-06-22 04:00:00,0.6338524963077137,0.6948440631002226,0.5410879423247879,0.519625535985962
2023-06-22 04:30:00,0.6335094477413291,0.6948193696171302,0.5409841744854912,0.5194895222533367
2023-06-22 05:00:00,0.6332424255166775,0.6948001486978906,0.5409034036500718,0.5193836518518029
2023-06-22 05:30:00,0.6330350653817668,0.6947852224032279,0.5408406798399048,0.5193014365950999
2023-06-22 06:00:00,0.6328743285052583,0.6947736521658583,0.5407920589739255,0.5192377067775559
2023-06-22 06:30:00,0.6327499070878214,0.694764696004927,0.5407544230736046,0.5191883755076938
2023-06-22 07:00:00,0.6326537011198675,0.6947577708617377,0.5407253219888012,0.5191502312503364
2023-06-22 07:30:00,0.6325793746864421,0.6947524206614835,0.5407028391856213,0.5191207619079939
2023-06-22 08:00:00,0.632521989195509,0.6947482899121117,0.5406854808026265,0.5190980094012494
2023-06-22 08:30:00,0.6324777056072992,0.6947451022700578,0.5406720855789902,0.5190804516070574
2023-06-22 09:00:00,0.6323286540049587,0.6947343731675838,0.5406269993602032,0.5190213548295901
2023-06-22 09:30:00,0.6323253360754546,0.6947279937012479,0.5407238951812805,0.5188884745015571
2023-06-22 10:00:00,0.6323243503106485,0.6947260983465132,0.5407526831619024,0.5188489954376934
2023-06-22 10:30:00,0.6323230728938983,0.6947236422252651,0.5407899884586894,0.5187978359550727
2023-06-22 11:00:00,0.6323214183671269,0.6947204610251139,0.5408383067637691,0.5187315735285036
2023-06-22 11:30:00,0.6323192767959224,0.6947163433724068,0.5409008485688289,0.5186458053758658
2023-06-22 12:00:00,0.6323165071410822,0.6947110180875287,0.540981732740571,0.5185348829939274
2023-06-22 12:30:00,0.6323129290941736,0.6947041384869306,0.5410862249525442,0.5183915851793313
2023-06-22 13:00:00,0.6323083132007594,0.6946952633928068,0.5412210261235171,0.5182067224719518
2023-06-22 13:30:00,0.632302369212882,0.6946838347381239,0.5413946125680587,0.5179686706815205
2023-06-22 14:00:00,0.6322947328578082,0.6946691521265554,0.5416176223981262,0.5176628409868602
2023-06-22 14:30:00,0.632284951658427,0.6946503455690022,0.5419032696199809,0.5172711120544898
2023-06-22 15:00:00,0.6322724711908371,0.6946263490607142,0.5422677454634351,0.5167712796664692
2023-06-22 15:30:00,0.6322566243253848,0.6945958798947613,0.5427305325834081,0.5161366258328187
2023-06-22 16:00:00,0.6322366276445149,0.6945574317745473,0.5433145096719116,0.51533577532945
2023-06-22 16:30:00,0.6322115913105425,0.6945092937868201,0.5440456632826163,0.5143330908942214
2023-06-22 17:00:00,0.6321805508110214,0.6944496114392914,0.5449521607485722,0.5130899446026886
2023-06-22 17:30:00,0.6321425303316771,0.694376508509363,0.5460624994580566,0.5115672559015293
2023-06-22 18:00:00,0.6320966463279302,0.6942882861836953,0.5474024821827658,0.5097296395622675
2023-06-22 18:30:00,0.6320422538680501,0.6941837044358631,0.5489909433160959,0.5075512666033749
2023-06-22 19:00:00,0.6319791254700833,0.694062325880604,0.5508345261730007,0.5050230265610516
2023-06-22 19:30:00,0.6319076328422529,0.6939248652106488,0.5529223754976801,0.5021598060417122
2023-06-22 20:00:00,0.6318288817569371,0.6937734485223029,0.5552221986442643,0.49900589031306514
2023-06-22 20:30:00,0.6317447409678154,0.6936116689151711,0.5576794210891054,0.495636121411887
2023-06-22 21:00:00,0.6316577208918274,0.6934443532309126,0.5602207293666015,0.49215103945693744
2023-06-22 21:30:00,0.6315707008158393,0.693277037546654,0.5627620376440976,0.4886659575019879
2023-06-22 22:00:00,0.6314865600267177,0.6931152579395222,0.5652192600889387,0.48529618860080975
2023-06-22 22:30:00,0.6314078089414018,0.6929638412511764,0.5675190832355229,0.4821422728721627
2023-06-22 23:00:00,0.6313363163135715,0.6928263805812211,0.5696069325602023,0.47927905235282325
2023-06-22 23:30:00,0.6312731879156046,0.6927050020259621,0.5714505154171071,0.4767508123104999
2023-06-23 00:00:00,0.6312187954557246,0.6926004202781298,0.5730389765504372,0.47457243935160737
2023-06-23 00:30:00,0.6311729114519776,0.6925121979524621,0.5743789592751464,0.47273482301234565
2023-06-23 01:00:00,0.6311348909726333,0.6924390950225338,0.5754892979846308,0.4712121343111862
2023-06-23 01:30:00,0.6311038504731122,0.692379412675005,0.5763957954505867,0.46996898801965353
2023-06-23 02:00:00,0.6310788141391398,0.6923312746872778,0.5771269490612914,0.4689663035844249
2023-06-23 02:30:00,0.63105881745827,0.6922928265670638,0.5777109261497949,0.4681654530810562
2023-06-23 03:00:00,0.6310429705928177,0.692262357401111,0.5781737132697679,0.4675307992474057
2023-06-23 03:30:00,0.6310304901252277,0.692238360892823,0.5785381891132221,0.4670309668593851
2023-06-23 04:00:00,0.6310207089258465,0.6922195543352697,0.5788238363350768,0.46663923792701467
2023-06-23 04:30:00,0.6310130725707728,0.6922048717237013,0.5790468461651443,0.46633340823235436
2023-06-23 05:00:00,0.6310071285828953,0.6921934430690183,0.5792204326096859,0.4660953564419231
2023-06-23 05:30:00,0.6310025126894812,0.6921845679748946,0.5793552337806588,0.46591049373454363
2023-06-23 06:00:00,0.6309989346425725,0.6921776883742965,0.579459725992632,0.4657671959199475
2023-06-23 06:30:00,0.6309961649877324,0.6921723630894183,0.5795406101643741,0.4656562735380091
2023-06-23 07:00:00,0.6309940234165279,0.6921682454367113,0.5796031519694339,0.46557050538537126
2023-06-23 07:30:00,0.6309923688897564,0.6921650642365601,0.5796514702745136,0.4655042429588022
2023-06-23 08:00:00,0.6309910914730062,0.6921626081153119,0.5796887755713006,0.4654530834761815
2023-06-23 08:30:00,0.6309901057082001,0.6921607127605772,0.5797175635519225,0.46541360441231777
2023-06-23 09:00:00,0.630986787778696,0.6921543332942414,0.5798144593729998,0.4652807240842848
2023-06-23 09:30:00,0.630851518345065,0.6920339933610874,0.5798919760298616,0.46517616824722724
2023-06-23 10:00:00,0.6308113294722035,0.6919982400785913,0.5799150064143591,0.4651451044575029
2023-06-23 10:30:00,0.6307592501739251,0.6919519087005017,0.5799448506517888,0.46510485002249347
2023-06-23 11:00:00,0.6306917963901658,0.6918918996976495,0.5799835052958525,0.46505271195527204
2023-06-23 11:30:00,0.6306044861795227,0.6918142257943114,0.5800335387399004,0.464985225961486
2023-06-23 12:00:00,0.6304915694821913,0.6917137715568382,0.5800982460772941,0.46489794756096076
