,HourlyDryBulbTemperature,HourlyVisibility,HourlyWindSpeed,HourlyWindDirection,HourlyPrecipitation,HourlyWindSpeed_24row_mean,HourlyWindDirection_24row_mean,HourlyDryBulbTemperature_24row_mean,HourlyDryBulbTemperature_6row_mean
2023-06-21 15:00:00,0.45098039215686275,1.0,0.5580820320196132,0.7777090938012046,0.0,,,,
2023-06-21 15:30:00,0.45098039215686275,1.0,0.5348837209302325,0.75,0.0,,,,
2023-06-21 16:00:00,0.45098039215686275,0.994,0.5348837209302325,0.75,0.0,,,,
2023-06-21 16:30:00,0.4117647058823529,1.0,0.5348837209302325,0.7222222222222222,0.0,,,,
2023-06-21 17:00:00,0.4116677402683672,1.0,0.5348262180661247,0.7222909061987954,0.0,,,,
2023-06-21 17:30:00,0.37254901960784315,1.0,0.5116279069767442,0.75,0.0,,,,0.4248204403715253
2023-06-21 18:00:00,0.35294117647058826,1.0,0.5581395348837209,0.75,0.0,,,,0.40848057109047947
2023-06-21 18:30:00,0.3333333333333333,1.0,0.5348837209302325,0.75,0.0,,,,0.38887272795322464
2023-06-21 19:00:00,0.3333333333333333,1.0,0.5348837209302325,0.75,0.0,,,,0.3692648848159697
2023-06-21 19:30:00,0.3137254901960784,1.0,0.38372093023255816,0.7638888888888888,0.0,,,,0.35292501553492395
2023-06-21 20:00:00,0.3137254901960784,1.0,0.32558139534883723,0.7222222222222222,0.0,,,,0.33660130718954245
2023-06-21 20:30:00,0.29411764705882354,1.0,0.20930232558139536,0.7777777777777778,0.0,0.47964157898001303,0.7488425925925926,0.37417492606811553,0.3235294117647059
2023-06-21 21:00:00,0.29411764705882354,1.0,0.20935982844550313,0.7776404098246315,0.0,0.4505813953488372,0.748836868927878,0.361103030643279,0.3137254901960784
2023-06-21 21:30:00,0.29411764705882354,1.0,0.23255813953488372,0.7222222222222222,0.0,0.42538759689922473,0.7465220541130634,0.34803113521844237,0.30718954248366015
2023-06-21 22:00:00,0.29411764705882354,0.994,0.23255813953488372,0.7222222222222222,0.0,0.40019379844961245,0.7442072392982485,0.3349592397936058,0.3006535947712418
2023-06-21 22:30:00,0.27450980392156865,1.0,0.16279069767441862,0.8055555555555556,0.0,0.3691860465116279,0.7511516837426929,0.3235213312968737,0.29411764705882354
2023-06-21 23:00:00,0.27450980392156865,1.0,0.16296320626674196,0.8054181876024092,0.0,0.33819746219501273,0.7580789571929941,0.3120915032679739,0.28758169934640526
2023-06-21 23:30:00,0.27450980392156865,1.0,0.23255813953488372,0.75,0.0,0.3149416482415243,0.7580789571929941,0.303921568627451,0.2843137254901961
2023-06-22 00:00:00,0.27450980392156865,1.0,0.23255813953488372,0.75,0.0,0.28780986529578784,0.7580789571929941,0.2973856209150327,0.28104575163398693
2023-06-22 00:30:00,0.27450980392156865,1.0,0.16279069767441862,0.75,0.0,0.2568021133578034,0.7580789571929941,0.29248366013071897,0.2777777777777778
2023-06-22 01:00:00,0.27450980392156865,1.0,0.16267569194620304,0.7497252640937072,0.0,0.22578477760913426,0.7580560625341365,0.28758169934640526,0.27450980392156865
2023-06-22 01:30:00,0.27450980392156865,1.0,0.11627906976744186,0.6388888888888888,0.0,0.2034979559037079,0.7476393958674697,0.2843137254901961,0.27450980392156865
2023-06-22 02:00:00,0.27450980392156865,1.0,0.11633657263154965,0.6386828369591693,0.0,0.18606088734393392,0.7406777804288819,0.28104575163398693,0.27450980392156865
2023-06-22 02:30:00,0.27450980392156865,1.0,0.13953488372093023,0.5555555555555556,0.0,0.18024693385556181,0.7221592619103635,0.27941176470588236,0.27450980392156865
2023-06-22 03:00:00,0.2745582867285615,1.0,0.13947738085682246,0.5554868715789824,0.0,0.1744233965565051,0.7036464670565593,0.2777818180116939,0.2745178843894008
2023-06-22 03:30:00,0.29411764705882354,1.0,0.11627906976744186,0.5277777777777778,0.0,0.16473347407588496,0.6874427633528556,0.2777818180116938,0.2777858582456099
2023-06-22 04:00:00,0.29411764705882354,0.997,0.11627906976744186,0.5277777777777778,0.0,0.1550435515952648,0.6712390596491519,0.2777818180116939,0.28105383210181906
2023-06-22 04:30:00,0.3137254901960784,1.0,0.11627906976744186,0.5277777777777778,0.0,0.15116758260301674,0.6480909115010038,0.281049791867903,0.28758977981423733
2023-06-22 05:00:00,0.3137254901960784,1.0,0.11627906976744186,0.5277777777777778,0.0,0.14727723789474173,0.6249542106822845,0.28431776572411216,0.2941257275266557
2023-06-22 05:30:00,0.3137254901960784,1.0,0.11627906976744186,0.5277777777777778,0.0,0.13758731541412159,0.606435692163766,0.2875857395803213,0.300661675239074
2023-06-22 06:00:00,0.31377397300307125,1.0,0.11599155544690293,0.5264727822228872,0.0,0.12787343340678983,0.5878084240156732,0.29085775367044653,0.3071976229514923
2023-06-22 06:30:00,0.3333333333333333,1.0,0.0,0.0,0.0,0.11430754193392162,0.5253084240156732,0.2957597144547603,0.31373357066391055
2023-06-22 07:00:00,0.33347878175431184,1.0,0.00034501718464671267,0.0013049955548905753,0.0,0.10077998570379193,0.4629400683041052,0.30067379594082216,0.32029375977982527
2023-06-22 07:30:00,0.39215686274509803,1.0,0.13953488372093023,0.5277777777777778,0.0,0.10271797019991595,0.4536808090448459,0.31047771750944964,0.3333656552046618
2023-06-22 08:00:00,0.39225382835908373,1.0,0.13982239804146915,0.527846461754351,0.0,0.10467512231740926,0.4444444444444445,0.32028971954590923,0.34645371156516275
2023-06-22 08:30:00,0.43137254901960786,1.0,0.2558139534883721,0.5555555555555556,0.0,0.1143650447980294,0.4444444444444445,0.33336161497074585,0.3660615547024177
2023-06-22 09:00:00,0.43146951463359356,1.0,0.25575645062426433,0.5554181876024092,0.0,0.12405496727864955,0.44443872077973,0.3464375506294985,0.38567747830750476
2023-06-22 09:30:00,0.47058823529411764,1.0,0.23255813953488372,0.5,0.0,0.1337448897592697,0.4421239059649153,0.36114343298243967,0.40855329530096873
2023-06-22 10:00:00,0.47058823529411764,0.994,0.23255813953488372,0.5,0.0,0.14343481223988988,0.4398090911501004,0.37584931533538085,0.4314048708909364
2023-06-22 10:30:00,0.49019607843137253,1.0,0.23255813953488372,0.5555555555555556,0.0,0.15312473472051003,0.4421239059649152,0.390555197688322,0.4477447401719821
2023-06-22 11:00:00,0.49019607843137253,1.0,0.23255813953488372,0.5555555555555556,0.0,0.16281465720113017,0.44443872077973,0.4052610800412632,0.4640684485173636
2023-06-22 11:30:00,0.5196078431372548,1.0,0.313953488372093,0.6111111111111112,0.0,0.17928752541818446,0.4513831652241745,0.42241794278636124,0.4787743308703048
2023-06-22 12:00:00,0.5294117647058824,1.0,0.3258114068052684,0.5834707012864797,0.0,0.19677251303138157,0.4561329918128072,0.44038775876159547,0.49509803921568624
2023-06-22 12:30:00,0.5294117647058824,1.0,0.4186046511627907,0.6388888888888888,0.0,0.23165623396161414,0.5093737325535479,0.4567276280426413,0.5049019607843137
2023-06-22 13:00:00,0.5294117647058824,1.0,0.41854714829868295,0.6388888888888888,0.0,0.2665064115544505,0.5625057236647145,0.47305537662193875,0.5147058823529412
2023-06-22 13:30:00,0.5294117647058824,1.0,0.3953488372093023,0.6388888888888888,0.0,0.2878242410118148,0.5717649829239737,0.4844932851186708,0.5212418300653595
2023-06-22 14:00:00,0.5293632818988895,1.0,0.3955213458016257,0.6390262568420352,0.0,0.3091324866584945,0.5810299658479473,0.49591907291365467,0.5277696973099456
2023-06-22 14:30:00,0.5098039215686274,1.0,0.46511627906976744,0.6944444444444444,0.0,0.32657434712361083,0.5926040399220215,0.502455020626073,0.526135710381841
2023-06-22 15:00:00,0.5097554387616345,1.0,0.4650012733415519,0.6943757604678712,0.0,0.3440114156833847,0.60418383766081,0.5089788476367431,0.5228596560577997
2023-06-22 15:30:00,0.49019607843137253,1.0,0.4186046511627907,0.6666666666666666,0.0,0.359515291652377,0.6180727265496989,0.5106128345648476,0.5163237083453814
2023-06-22 16:00:00,0.4901475956243797,1.0,0.41854714829868295,0.6665979826900934,0.0,0.37501437571602697,0.6319558917738732,0.5122427812590361,0.509779680165131
2023-06-22 16:30:00,0.47058823529411764,1.0,0.3953488372093023,0.6388888888888888,0.0,0.38858026718889516,0.6389003362183178,0.5106087943309315,0.4999757585965035
2023-06-22 17:00:00,0.47058823529411764,1.0,0.3953488372093023,0.6388888888888888,0.0,0.40214615866176334,0.6458447806627622,0.508974807402827,0.4901799174957082
2023-06-22 17:30:00,0.4411764705882353,1.0,0.32558139534883723,0.625,0.0,0.4031151509098254,0.6470021880701696,0.5024388596904087,0.47874200899897623
