,amplitude,smoothed_amplitude,amplitude_log
2024-04-15 10:00:00,2510.378708450726,2511.420330598209,0.8733640364081934
2024-04-15 10:30:00,2496.0624702110754,2508.0779821903498,0.8732801560856442
2024-04-15 11:00:00,2497.31773951718,2503.897425706827,0.8731751452754272
2024-04-15 11:30:00,2494.385989001889,2499.536226795217,0.8730654846309319
2024-04-15 12:00:00,2504.946037253884,2498.1780589960063,0.8730313105772262
2024-04-15 12:30:00,2499.926245754717,2499.1440028819165,0.8730556166851484
2024-04-15 13:00:00,2494.1302528160504,2498.347131206634,0.8730355653592913
2024-04-15 13:30:00,2492.6045929822194,2497.9017822017167,0.8730243575692237
2024-04-15 14:00:00,2491.554104923824,2494.553799119202,0.8729400627838072
2024-04-15 14:30:00,2486.955823986574,2491.311193677166,0.8728583564616762
2024-04-15 15:00:00,2460.8535389356634,2482.9920152070695,0.8726484400318477
2024-04-15 15:30:00,2445.434965962494,2471.199608452138,0.8723501616414888
2024-04-15 16:00:00,2457.5532958921526,2462.6994061942205,0.872134628660387
2024-04-15 16:30:00,2458.033595511595,2455.468849075475,0.8719509393872132
2024-04-15 17:00:00,2473.4982795780606,2458.6300342360746,0.8720312876011121
2024-04-15 17:30:00,2489.9879094169487,2469.7682700996884,0.8723138993492681
2024-04-15 18:00:00,2493.7178322017216,2478.8094041770805,0.8725427417927277
2024-04-15 18:30:00,2525.6634949331947,2495.7168790324804,0.8729693542448955
2024-04-15 19:00:00,2551.3716999796334,2515.1852341328736,0.8734584409004755
2024-04-15 19:30:00,2551.423062577648,2530.544022423049,0.8738426815979563
2024-04-15 20:00:00,2544.0216832967267,2543.1199851967995,0.8741562564664348
2024-04-15 20:30:00,2553.7915941704496,2550.1520100061134,0.8743311879178981
2024-04-15 21:00:00,2552.75290100177,2550.4973102616477,0.8743397702250726
2024-04-15 21:30:00,2573.759242184293,2556.0813551633087,0.8744784620122289
2024-04-15 22:00:00,2586.179076398249,2566.6207034386894,0.8747397301509857
2024-04-15 22:30:00,2585.5817210449386,2574.568235157312,0.8749363176678194
2024-04-15 23:00:00,2592.15672522728,2584.4191912136894,0.8751794767390605
2024-04-15 23:30:00,2585.9460635239593,2587.465896548606,0.8752545668843988
2024-04-16 00:00:00,2595.3086381044363,2589.7482869751525,0.8753107842187822
2024-04-16 00:30:00,2589.079605531164,2590.622758096709,0.8753323152398543
2024-04-16 01:00:00,2588.6583263408834,2589.7481583751096,0.8753107810520969
2024-04-16 01:30:00,2589.6939360551046,2590.685126507896,0.8753338506910665
2024-04-16 02:00:00,2601.667199615617,2592.2747668856914,0.8753729785364869
2024-04-16 02:30:00,2603.963478563542,2595.995735143786,0.8754645103698869
2024-04-16 03:00:00,2606.920955333756,2600.561392392004,0.8755767114871933
2024-04-16 03:30:00,2596.871481883476,2602.355778849097,0.8756207756941762
2024-04-16 04:00:00,2594.81522322634,2600.642784751778,0.8755787106161719
2024-04-16 04:30:00,2592.0969523422564,2597.676153196456,0.8755058206538926
2024-04-16 05:00:00,2580.2437051318384,2591.006840645977,0.8753417706310004
2024-04-16 05:30:00,2580.8563456886336,2587.003056597266,0.8752431630388537
2024-04-16 06:00:00,2569.253102461396,2580.61252640603,0.8750855806700346
2024-04-16 06:30:00,2566.1184952399653,2574.1179121304576,0.8749251884804625
2024-04-16 07:00:00,2561.2323593762585,2569.365075691562,0.874807655744664
2024-04-16 07:30:00,2559.9826664433076,2564.1466558802313,0.8746784575551267
2024-04-16 08:00:00,2554.367112954388,2560.425158503479,0.8745862228960846
2024-04-16 08:30:00,2553.315900987738,2557.224509940422,0.87450683209549
2024-04-16 09:00:00,2553.494551174884,2555.2900578900785,0.8744588196023823
2024-04-16 09:30:00,2567.2643120084267,2557.1104692813583,0.8745040022524153
2024-04-16 10:00:00,2563.858211708801,2559.483243969961,0.874562865332019
2024-04-16 10:30:00,2553.809838077766,2559.6067282424683,0.8745659277873887
2024-04-16 11:00:00,2551.328218448105,2559.065145060774,0.8745524956605288
2024-04-16 11:30:00,2549.9897472767675,2554.746503877859,0.874445324801068
2024-04-16 12:00:00,2546.104913437038,2550.308179309918,0.8743350695339316
2024-04-16 12:30:00,2541.673354788763,2547.2740584876674,0.8742596301573816
2024-04-16 13:00:00,2539.0559083162248,2544.205980954697,0.8741832912100105
2024-04-16 13:30:00,2537.3392287178785,2541.043351314975,0.8741045413750241
2024-04-16 14:00:00,2531.7445304796647,2537.453255575632,0.8740150757845989
2024-04-16 14:30:00,2524.6180280773833,2533.1894238977866,0.8739087212628983
2024-04-16 15:00:00,2501.6015448664807,2523.825833035351,0.8736747817123303
2024-04-16 15:30:00,2499.810251256703,2514.443588670057,0.8734398509594457
2024-04-16 16:00:00,2502.9470781975147,2507.2442255995193,0.8732592214728846
2024-04-16 16:30:00,2521.25503120904,2506.403476382434,0.8732381070465813
2024-04-16 17:00:00,2532.113310010206,2514.031417668365,0.873429518134893
2024-04-16 17:30:00,2537.0458480844463,2523.3403168753007,0.8736626373391885
2024-04-16 18:00:00,2567.785922590646,2539.550027973584,0.8740673368695933
2024-04-16 18:30:00,2585.598902770582,2555.635995863969,0.874467407290278
2024-04-16 19:00:00,2589.6343251501503,2570.016249648955,0.8748237664018736
2024-04-16 19:30:00,2595.430152621904,2584.6123257833196,0.8751842383981552
2024-04-16 20:00:00,2601.70602360085,2593.0923510358707,0.8753930970877343
2024-04-16 20:30:00,2607.3818941709133,2598.5380988859533,0.8755270038362736
2024-04-16 21:00:00,2616.1899835025242,2605.1770134740473,0.8756900184438011
2024-04-16 21:30:00,2625.1065894112444,2612.596122671382,0.8758718906299182
2024-04-16 22:00:00,2627.0420321595166,2618.9301248110487,0.876026913011488
2024-04-16 22:30:00,2629.4007908557396,2624.4348489822555,0.876161453049054
2024-04-16 23:00:00,2636.732946243237,2629.5705896674335,0.8762868192081974
2024-04-16 23:30:00,2646.301949132259,2634.8694295976875,0.876416009645542
2024-04-17 00:00:00,2637.989323573859,2637.6062524512727,0.8764826734806832
2024-04-17 00:30:00,2653.8601130263064,2643.7210829939145,0.8766314661003177
2024-04-17 01:00:00,2647.714668719986,2646.4665136131016,0.8766982021817108
2024-04-17 01:30:00,2653.5418115586403,2648.276479219697,0.8767421756852324
